id,sender_id,receiver_id,amount,start_time
265,841,5679,80609,9388
266,10090,19426,42611,9442
267,3645,16910,61023,9482
268,17486,11366,79740,9502
269,8868,16357,96719,9551
270,19824,9292,99515,9566
271,13680,16246,46498,9581
272,12648,14355,62831,9619
273,1093,15510,10750,9678
274,16170,11620,60498,9700
275,7735,17687,65406,9715
276,16713,14651,30207,9737
277,13734,16444,85732,9782
278,5243,845,20806,9818
279,3021,6468,87866,9833
280,18644,3444,78738,9848
281,5974,12058,77474,9876
282,19745,11854,18192,9894
283,7397,8374,17509,9916
284,6132,2981,13779,9942
285,16374,12490,26795,9959
286,16076,3101,69508,10013
287,19702,15537,70062,10043
288,913,521,64040,10088
289,12801,5674,59162,10112
290,14944,7972,64504,10139
291,13087,15883,40501,10176
292,5316,9991,81283,10208
293,16208,11598,51244,10251
294,7019,3591,71604,10309
295,4293,14,60948,10369
296,7258,5389,16277,10402
297,2029,18152,35043,10426
298,534,10817,82595,10452
299,15976,13629,13506,10495
300,118,19681,62771,10547
301,13397,1682,79194,10596
302,3682,10221,44028,10653
303,11831,2050,92210,10679
304,16203,9621,15372,10703
305,4307,12682,21077,10752
306,15198,1178,26825,10765
307,4275,2187,62501,10780
308,2535,3137,59907,10834
309,3975,13743,52271,10866
310,4118,9007,95228,10904
311,17350,1159,68783,10936
312,10422,5544,65090,10982
313,7777,13405,43129,10998
314,1071,11497,95377,11021
315,11585,15549,40705,11037
316,7551,18414,65642,11086
317,7122,1438,35119,11124
318,14541,4006,44717,11181
319,11099,8910,30619,11215
320,12737,5400,92321,11264
321,18543,16762,55019,11287
322,11905,7743,72816,11336
323,2023,18732,64477,11391
324,6364,10964,20986,11405
325,4422,11368,99891,11444
326,7144,13587,21977,11470
327,5058,10500,26674,11511
328,4586,5875,49548,11531
329,1088,8274,29962,11591
330,18490,15063,40160,11602
331,5371,14724,15347,11654
332,7403,14516,25958,11691
333,5547,13538,57478,11705
334,15970,8172,61259,11760
335,15450,3263,11963,11787
336,11177,8791,67094,11817
337,17046,17651,83415,11876
338,2066,2134,42893,11936
339,5046,14342,83795,11991
340,919,11913,96521,12051
341,13333,7583,52346,12107
342,1087,11256,48366,12158
343,15378,18926,61587,12170
344,13942,17437,39060,12199
345,6053,2571,36052,12228
346,4866,14066,24906,12262
347,5035,7033,14115,12288
348,5346,8389,69800,12327
349,12569,5640,58073,12342
350,16472,5589,41124,12366
351,12587,14155,67478,12413
352,12882,10435,82426,12434
353,8927,1853,85631,12472
354,13273,7948,89251,12516
355,14260,11910,89779,12554
356,10951,9973,72603,12590
357,10477,8211,79917,12621
358,19804,4336,11702,12643
359,11130,17877,55521,12661
360,16756,16302,39670,12703
361,4984,15645,58528,12721
362,3059,739,32461,12754
363,18486,9131,21848,12810
364,7384,17371,54357,12842
365,13187,4823,63876,12873
366,15382,14307,34961,12915
367,10399,10505,76168,12975
368,10370,7427,71081,12997
369,14659,12724,65445,13008
370,4123,3660,89179,13029
371,9180,12590,33671,13046
372,2668,3101,16042,13092
373,11223,15145,65641,13136
374,3157,4466,15243,13185
375,3629,18963,52601,13237
376,553,9400,71917,13247
377,9355,19997,47496,13277
378,6884,13396,46890,13335
379,13516,420,52730,13373
380,7823,1048,22656,13395
381,9858,2687,11281,13441
382,5435,6125,12228,13482
383,9346,450,27150,13535
384,6932,11477,80202,13580
385,17619,17053,39648,13601
386,16589,13008,97789,13619
387,8071,9849,25610,13654
388,1259,16187,11155,13677
389,1809,15800,76281,13702
390,11047,13410,22081,13756
391,18952,12199,74774,13777
392,10135,10515,60551,13801
393,12095,18505,98490,13846
394,4819,6480,77489,13900
395,16304,10022,96798,13951
396,19402,998,32063,14006
397,19862,12540,26773,14064
398,4881,16874,19360,14077
399,18544,4353,33443,14124
400,11347,9860,86053,14153
401,9681,9884,58352,14172
402,5392,392,54004,14213
403,15274,19179,87058,14240
404,9958,18804,82030,14289
405,3524,12299,20607,14324
406,7251,821,35577,14345
407,8038,16807,42828,14370
408,3940,19133,35571,14389
409,1681,12101,27568,14439
410,5224,9701,82329,14459
411,5268,4997,21992,14499
412,242,2209,93447,14547
413,9065,14049,48957,14569
414,10434,9815,45769,14585
415,19379,12077,28295,14622
416,18876,11488,99863,14643
417,4564,5006,20807,14661
418,2907,8399,82477,14702
419,3532,15132,23722,14713
420,9267,13483,22776,14753
421,4831,11438,47625,14782
422,15616,10635,46575,14810
423,4777,8026,59099,14823
424,1211,3212,61512,14860
425,11528,9024,60621,14875
426,6930,19230,99561,14935
427,9685,17013,24960,14947
428,10606,17974,41468,14996
429,19131,16700,77281,15048
430,8480,1130,64100,15094
431,9062,10405,11726,15127
432,19924,15071,33417,15169
433,4323,10675,68103,15218
434,14496,12094,61940,15237
435,16646,4842,62235,15292
436,15166,17847,59795,15341
437,17389,10833,12245,15396
438,13614,8291,90184,15438
439,9810,7074,74074,15456
440,9464,7761,60093,15482
441,10902,4282,81070,15494
442,4261,8935,65560,15510
443,12462,6268,52697,15549
444,15742,10670,58462,15576
445,13409,11191,16109,15595
446,3532,15826,71342,15606
447,18862,12750,43627,15654
448,109,16034,63073,15677
449,3417,5949,46976,15714
450,516,3233,73660,15737
451,12837,16253,76996,15748
452,3236,12352,24346,15770
453,19170,9137,92976,15821
454,19148,15230,17278,15835
455,17832,17979,28887,15880
456,14366,11544,48678,15894
457,13979,12155,97876,15907
458,15425,1112,17282,15965
459,9936,7154,52966,16024
460,2309,2563,41926,16062
461,13560,7468,50881,16112
462,7940,7058,20122,16130
463,12722,13216,94997,16164
464,8219,13467,58817,16190
465,2389,19999,22431,16201
466,662,1139,28843,16261
467,10724,4055,74502,16318
468,8945,10406,58252,16342
469,288,6970,73161,16388
470,12462,4609,15269,16406
471,14377,5546,40980,16417
472,9599,4089,72446,16442
473,6852,19227,97086,16479
474,689,6573,17642,16498
475,19995,7856,78291,16511
476,3388,8766,90548,16524
477,242,5202,53553,16582
478,7147,3697,40120,16627
479,1965,3150,16817,16667
480,8782,15730,44775,16694
481,10598,4580,50467,16704
482,5394,12609,69862,16739
483,18872,146,37398,16752
484,8930,18243,64899,16768
485,15528,18930,52527,16819
486,8264,15075,86721,16862
487,10689,2007,58310,16915
488,14204,18505,84513,16973
489,3405,12339,47446,17008
490,428,11871,78944,17021
491,16546,17215,12624,17064
492,5721,718,18379,17107
493,8418,9816,49064,17152
494,7313,7397,36811,17171
495,19873,10474,57578,17216
496,613,1619,72184,17236
497,13395,7994,85070,17269
498,14039,14436,65230,17313
499,944,10473,94908,17364
500,10205,19449,69234,17385
501,6414,268,65368,17412
502,12535,15588,34901,17455
503,4632,13591,91092,17479
504,18723,4612,81715,17538
505,5022,15054,27644,17549
506,3384,25,34886,17570
507,7025,13219,10635,17593
508,1535,13861,20368,17630
509,8004,3566,96097,17682
510,13707,2321,21007,17741
511,18838,366,91262,17794
512,12882,6809,51536,17833
513,4234,13652,44132,17892
514,18026,12523,50409,17935
515,14373,10391,91075,17966
516,16520,11755,82358,18012
517,527,13709,94943,18039
518,17847,12043,31636,18060
519,9415,5098,55876,18080
520,2754,18599,40055,18097
521,4234,2960,80504,18113
522,11098,969,65311,18149
523,15056,5275,84255,18174
524,2396,5490,30746,18195
525,2736,12218,59480,18232
526,8631,4783,35144,18262
527,9773,14382,74428,18320
528,324,10413,51635,18362
529,3683,13555,96732,18374
530,9849,16765,39076,18425
531,17005,10481,81645,18446
532,3174,12861,89072,18465
533,11978,9689,91784,18484
534,14635,4608,93918,18496
535,17549,9006,21760,18520
536,5782,1147,71128,18564
537,3608,2490,22347,18619
538,8714,18727,12411,18677
539,14712,4639,30639,18687
540,18523,17271,17408,18713
541,15203,5790,49117,18755
542,12234,12349,29623,18770
543,5316,18546,96840,18805
544,13328,8110,62928,18836
545,16658,4189,50653,18846
546,15068,5182,76345,18872
547,8968,632,74880,18886
548,17032,12842,18334,18897
549,11025,15856,52514,18926
550,3107,7217,10912,18983
551,13420,16109,94164,19010
552,16781,4406,64716,19048
553,14076,768,45521,19101
554,10353,18288,67331,19118
555,9543,4369,47577,19167
556,9813,5816,87956,19201
557,2861,3676,27255,19225
558,5782,826,73734,19238
559,371,16129,90307,19273
560,8125,16053,95715,19317
561,16854,18503,22350,19377
562,6420,6477,67188,19429
563,16467,18995,28142,19489
564,4523,1409,14764,19502
565,17917,6495,74027,19514
566,4934,12861,11912,19553
567,1815,4408,61283,19610
568,2331,4306,49105,19666
569,9812,10843,91179,19697
570,13122,3013,65368,19744
571,7437,7050,46493,19788
572,15599,2821,82663,19812
573,13716,2438,27598,19866
574,53,16277,29192,19882
575,11954,18668,52588,19936
576,14343,19811,84303,19970
577,15785,2037,77422,19989
578,8754,16785,35447,20004
579,15202,2068,97153,20021
580,1998,15575,22814,20068
581,19544,6203,13491,20083
582,4958,10909,13063,20125
583,5115,8172,70670,20184
584,7415,11155,92910,20215
585,829,4800,43173,20244
586,1644,13743,49486,20255
587,18612,15463,77702,20287
588,16382,4869,67958,20301
589,18948,16791,69540,20350
590,3149,6134,38943,20369
591,94,4711,31743,20399
592,3944,687,53348,20426
593,19573,10945,19612,20480
594,7738,10055,56823,20505
595,2198,6008,76852,20565
596,1656,15797,83442,20602
597,9480,4714,18083,20641
598,10237,8829,71963,20658
599,10170,5141,68722,20680
600,10055,1261,26484,20712
601,16074,3840,49813,20734
602,17189,3949,87597,20782
603,10025,14953,93833,20833
604,1833,10632,50594,20862
605,2689,7088,80929,20901
606,8912,1950,29105,20955
607,12769,18387,99159,20977
608,8738,2873,60181,20987
609,14177,4869,96347,20999
610,18861,5429,60662,21057
611,6051,11082,96717,21111
612,10743,7571,48247,21152
613,18309,3501,16988,21182
614,12271,2715,88246,21225
615,1769,9289,30266,21279
616,13619,14218,91494,21301
617,6375,10556,38482,21338
618,1384,2614,86085,21371
619,7044,376,87708,21396
620,18771,898,61325,21445
621,2885,10866,80527,21459
622,10829,1697,33370,21496
623,19131,9882,95709,21530
624,6799,10460,71704,21580
625,9263,13800,19011,21618
626,7700,15775,95128,21662
627,12234,9031,88179,21709
628,6854,7745,88588,21734
629,10880,14386,22575,21768
630,15054,13328,34080,21795
631,1138,16183,32181,21821
632,6392,5298,68881,21875
633,6777,15707,43453,21898
634,12778,11190,41041,21955
635,9668,17181,34122,21985
636,13035,4451,18044,22033
637,1233,1358,72189,22059
638,194,11218,35387,22080
639,18331,4368,48557,22130
640,1434,14265,94357,22168
641,4688,11142,23987,22223
642,7677,7065,53435,22233
643,3395,17206,96795,22269
644,1946,19399,70237,22309
645,5409,13888,87181,22368
646,296,17037,69990,22397
647,4672,6270,19711,22433
648,9899,2286,80764,22493
649,6557,1162,81516,22521
650,8646,11202,22473,22558
651,3198,9787,96726,22617
652,14003,16130,19222,22647
653,16160,6142,23933,22663
654,9650,13254,63262,22723
655,8580,5731,35091,22761
656,11189,3029,79089,22802
657,17420,6049,10839,22814
658,1781,12866,70063,22868
659,8292,4717,11109,22900
660,18569,5398,22128,22947
661,1771,10146,70405,22976
662,10624,6998,57607,22989
663,9741,3860,76275,23025
664,1890,479,86638,23057
665,11035,18191,85321,23079
666,3982,19779,61247,23094
667,6431,7669,89809,23112
668,1403,9709,21307,23169
669,17498,5017,63055,23180
670,4161,8845,11387,23204
671,2653,1353,43187,23221
672,5999,13676,67037,23269
673,19075,6892,76688,23314
674,7297,2770,19810,23362
675,1238,1946,14966,23421
676,3134,2132,98275,23437
677,19357,6074,83077,23460
678,19256,4791,49599,23481
679,12835,17498,10949,23524
680,2931,5611,57172,23561
681,4350,19273,63543,23594
682,18544,16924,98573,23608
683,12672,17479,83167,23643
684,14763,19303,27322,23661
685,15690,17015,91554,23702
686,15520,7355,68667,23732
687,17070,4002,89376,23788
688,14893,1800,97621,23808
689,7648,8770,27561,23850
690,5829,15873,54151,23898
691,1461,16329,10193,23918
692,17037,12811,95697,23969
693,17585,11981,67575,24001
694,1202,5313,48865,24038
695,4835,7250,89575,24085
696,17789,12353,12420,24106
697,8034,14063,65516,24151
698,11484,5312,79879,24168
699,17630,3425,64160,24220
700,12389,10708,60420,24275
701,12376,11817,99731,24318
702,2114,3592,97741,24377
703,2034,7116,30531,24425
704,16417,16120,30097,24446
705,14250,7289,13772,24490
706,11311,2781,63119,24541
707,11305,13631,88579,24576
708,13148,7036,21528,24599
709,8087,13653,50556,24654
710,6111,11519,96070,24673
711,16501,18692,84704,24688
712,9964,928,45960,24727
713,17052,17424,94814,24737
714,2998,16043,75092,24781
715,1487,12241,82595,24791
716,7287,19575,73180,24828
717,5711,2178,33676,24872
718,13800,15104,47806,24898
719,15909,3768,75767,24915
720,15384,14886,55671,24961
721,18904,6962,65644,25021
722,16935,16527,92295,25080
723,19254,10059,57728,25117
724,19113,909,35050,25148
725,1008,12025,18252,25187
726,19960,11365,24183,25229
727,9131,4412,70646,25246
728,12625,11719,31268,25291
729,11920,2307,16407,25328
730,17901,15329,60887,25381
731,9057,13660,67789,25392
732,12601,8458,25605,25445
733,831,15973,39828,25488
734,19267,14295,55369,25523
735,971,6628,83792,25545
736,6377,15966,77611,25574
737,17023,13116,36701,25586
738,2876,5769,13743,25618
739,49,427,31061,25640
740,15394,10831,62411,25651
741,16413,5370,73805,25706
742,5838,2403,90644,25750
743,14,8282,57538,25762
744,9195,17175,91360,25814
745,7522,786,30758,25834
746,14641,3147,42786,25877
747,7917,15054,24578,25887
748,11810,17340,52152,25911
749,14142,18112,63261,25969
750,10923,19857,83251,26022
751,13943,12896,68747,26068
752,13977,10668,11771,26112
753,7966,5126,39698,26124
754,12858,17878,11193,26139
755,6551,527,55198,26172
756,17629,3496,54533,26229
757,1526,9123,93351,26267
758,7518,9859,28778,26312
759,16246,13937,89006,26348
760,16698,3959,57856,26387
761,10666,8170,99487,26419
762,9450,18506,69933,26477
763,16436,18107,55677,26530
764,590,3801,90216,26562
765,19768,7900,30927,26612
766,15113,4474,45562,26672
767,13731,14013,98237,26683
768,12122,3993,54687,26717
769,10275,1313,93227,26754
770,8693,7077,56618,26808
771,5824,18275,34253,26820
772,5062,16253,29352,26876
773,16243,14429,50447,26929
774,15485,16224,64126,26963
775,6016,588,76631,26974
776,17641,7090,53268,27026
777,9885,12770,86931,27068
778,1148,5349,21180,27115
779,10418,5211,54016,27148
780,11646,18536,76656,27195
781,3004,6475,73886,27225
782,4877,7349,80149,27256
783,14866,2715,50215,27266
784,12987,17632,52391,27320
785,572,13276,42271,27359
786,19799,1175,69276,27405
787,7194,2457,33105,27427
788,2797,1709,59149,27459
789,7581,7487,76622,27501
790,6501,6598,89398,27558
791,17153,1617,10752,27600
792,16256,10511,91076,27639
793,13084,19765,92098,27690
794,11683,14547,87669,27747
795,8594,15586,74247,27794
796,18867,18759,37500,27829
797,14475,15369,74952,27844
798,12843,1479,12930,27872
799,4896,15812,91868,27886
800,12462,14144,19996,27929
801,12967,7666,22121,27969
802,4542,11583,51353,28008
803,8012,11162,61766,28037
804,7840,955,42038,28072
805,19490,11470,90346,28106
806,16325,17049,64162,28157
807,10092,8741,54356,28202
808,15733,11748,81898,28227
809,16541,18273,94452,28243
810,17626,3195,20159,28297
811,19062,8680,46496,28347
812,4655,11637,14187,28365
813,5069,18733,11300,28421
814,8262,6480,69859,28457
815,8200,15563,79115,28471
816,2849,2835,66072,28516
817,15198,18411,22072,28534
818,1728,16144,66646,28547
819,1384,13902,33705,28592
820,10135,9670,15352,28619
821,14062,10268,98680,28672
822,13149,15490,68034,28711
823,2211,16787,34926,28745
824,9267,4791,21163,28782
825,14246,16069,60327,28800
826,629,19017,16675,28830
827,14443,6301,95234,28889
828,2302,8341,44204,28920
829,16407,19526,97965,28931
830,18336,3469,63400,28981
831,2844,18453,29488,29021
832,2418,3540,55208,29071
833,12918,18057,91176,29095
834,15247,19937,82029,29107
835,6381,16816,38477,29151
836,11617,134,64147,29207
837,19478,6904,51541,29239
838,15503,5197,99189,29260
839,2614,9932,77459,29280
840,15806,3264,29954,29329
841,16824,9751,16385,29383
842,15180,2202,30665,29441
843,16211,9066,11470,29486
844,9728,6717,57207,29528
845,6589,18561,50334,29587
846,17166,4992,59228,29646
847,2423,7029,47097,29674
848,3642,17479,89912,29723
849,12802,5256,55345,29761
850,2686,1470,78902,29807
851,2526,18341,31032,29856
852,4613,2416,32079,29887
853,17476,6401,96695,29912
854,10281,18680,43282,29971
855,17537,17196,31028,30016
856,12944,1227,41665,30044
857,11863,16359,45896,30097
858,18195,3735,41449,30116
859,6121,7125,85993,30133
860,2960,10333,94429,30152
861,10036,13280,73834,30168
862,11190,6553,77370,30223
863,7781,14930,99108,30234
864,80,454,67456,30279
865,3702,3744,27744,30324
866,3005,4358,66224,30354
867,18720,16465,20670,30405
868,5992,10037,23099,30447
869,7871,2748,88208,30496
870,198,10018,74215,30520
871,5882,17288,85626,30551
872,16273,9547,90709,30601
873,6218,6625,11209,30645
874,2146,16932,56255,30656
875,904,8699,28764,30682
876,4202,18769,21669,30707
877,16693,6615,25930,30730
878,7609,2280,48646,30786
879,14555,4433,78004,30810
880,9258,5850,60324,30834
881,5199,6856,22055,30890
882,19714,16288,66904,30901
883,4127,7906,83708,30947
884,4553,11922,77141,30980
885,19279,17554,95881,31027
886,16445,1849,49447,31041
887,7614,19947,43185,31092
888,12546,4327,36592,31108
889,4320,1207,44457,31144
890,13095,9391,51630,31155
891,14391,3568,41473,31183
892,9009,16235,59325,31229
893,8164,7136,22477,31248
894,11514,17536,92482,31261
895,15091,17127,83735,31295
896,13131,14584,88352,31346
897,873,15106,76932,31401
898,18421,13798,68596,31444
899,14032,11436,89381,31464
900,9680,11635,36487,31508
901,2361,7968,88848,31553
902,10791,11033,41793,31590
903,1965,5331,91457,31608
904,14529,16450,97727,31637
905,15895,9040,20444,31678
906,473,12769,76179,31709
907,12299,2769,30018,31722
908,7266,14555,74852,31736
909,14523,11913,68029,31764
910,13679,11157,81825,31787
911,15559,611,34235,31826
912,7663,4750,75006,31844
913,17331,12166,69382,31871
914,4895,15977,34878,31918
915,2759,10636,60010,31958
916,9739,1846,31303,32015
917,14315,13804,96073,32068
918,8002,12875,24497,32120
919,16349,15840,62383,32160
920,203,15609,60827,32210
921,18226,19129,73951,32264
922,5086,13185,47701,32286
923,9484,3245,24456,32327
924,13712,18008,70277,32348
925,1168,8983,33074,32393
926,14845,3402,92970,32422
927,4141,5292,50834,32451
928,11613,10376,85238,32471
929,3849,11355,95798,32487
930,13764,5215,69064,32514
931,47,9641,28171,32559
932,3446,18407,82727,32579
933,2760,19463,26563,32590
934,10553,6892,55281,32650
935,14805,327,36314,32708
936,3876,7830,29398,32730
937,19672,13876,51015,32749
938,4550,2460,71015,32789
939,10018,4409,41506,32802
940,19948,6809,36140,32837
941,18274,9921,72940,32873
942,17378,18115,63539,32918
943,16366,12391,27634,32936
944,9524,4049,55737,32987
945,7520,3658,12565,33017
946,2205,6948,63609,33072
947,6000,8243,21674,33113
948,10914,16316,21915,33168
949,11118,19711,42805,33205
950,19223,11396,20887,33228
951,2082,14397,52518,33287
952,8052,14079,16745,33344
953,14479,2289,80714,33362
954,11171,9549,54065,33420
955,2659,13380,75361,33453
956,6200,12747,40507,33492
957,1654,6676,55943,33539
958,6331,3261,96476,33594
959,14454,17435,73035,33653
960,7624,12757,44712,33678
961,597,7335,82699,33691
962,13245,10870,85884,33736
963,2158,17557,55374,33787
964,10799,13319,99280,33831
965,13674,14896,66429,33843
966,2774,158,86628,33892
967,10642,1835,44884,33936
968,13665,6789,64842,33994
969,10571,14193,45949,34005
970,17943,3195,78435,34037
971,17609,13523,53608,34078
972,10033,3433,31425,34114
973,1353,11664,16425,34157
974,1737,19078,50157,34176
975,15025,4465,51047,34222
976,17406,15760,21681,34267
977,1777,11806,37036,34293
978,11737,4090,62910,34335
979,14325,11712,30352,34375
980,3439,9873,42531,34435
981,4200,14278,42029,34453
982,965,18149,76939,34506
983,11063,14771,35375,34550
984,18263,12373,51293,34574
985,10006,6213,93821,34601
986,9478,18297,99806,34640
987,18851,18933,13511,34668
988,10305,7061,89298,34696
989,325,7077,65444,34755
990,15090,14622,84063,34771
991,2607,2056,38487,34829
992,16265,17161,96505,34849
993,9910,14780,92719,34882
994,596,15053,17097,34924
995,1402,869,87356,34949
996,16928,16975,40709,34959
997,3530,16115,71769,34980
998,17098,15690,50435,35036
999,16443,11950,76833,35059
1000,6551,6790,90994,35076
1001,12676,19946,84104,35118
1002,4800,11707,65722,35134
1003,12015,16743,13544,35175
1004,17310,99,67367,35224
1005,13985,10174,99724,35251
